hr_num,Year,Month,Day,Hour,availability
281,2010,1,12,16,0.0
282,2010,1,12,17,0.00134375
283,2010,1,12,18,0.00254166666667
284,2010,1,12,19,0.0136822916667
285,2010,1,12,20,0.129484375
286,2010,1,12,21,0.209239583333
287,2010,1,12,22,0.153416666667
288,2010,1,12,23,0.0788020833333
289,2010,1,13,0,0.0719895833333
290,2010,1,13,1,0.07215625
291,2010,1,13,2,0.0543854166667
292,2010,1,13,3,0.0466614583333
293,2010,1,13,4,0.024984375
294,2010,1,13,5,0.0276875
295,2010,1,13,6,0.0398802083333
296,2010,1,13,7,0.0440260416667
297,2010,1,13,8,0.0918697916667
298,2010,1,13,9,0.111817708333
299,2010,1,13,10,0.0761875
300,2010,1,13,11,0.0505989583333
301,2010,1,13,12,0.144213541667
302,2010,1,13,13,0.134739583333
303,2010,1,13,14,0.0827916666667
304,2010,1,13,15,0.075796875
305,2010,1,13,16,0.0726458333333
306,2010,1,13,17,0.168614583333
307,2010,1,13,18,0.333338541667
308,2010,1,13,19,0.4096875
309,2010,1,13,20,0.535453125
310,2010,1,13,21,0.485635416667
311,2010,1,13,22,0.385994791667
312,2010,1,13,23,0.319828125
313,2010,1,14,0,0.272848958333
314,2010,1,14,1,0.32734375
315,2010,1,14,2,0.329744791667
316,2010,1,14,3,0.275515625
317,2010,1,14,4,0.147833333333
318,2010,1,14,5,0.0329166666667
319,2010,1,14,6,0.0833697916667
320,2010,1,14,7,0.0761197916667
321,2010,1,14,8,0.029765625
322,2010,1,14,9,0.00497395833333
323,2010,1,14,10,0.00059375
324,2010,1,14,11,0.0
325,2010,1,14,12,0.0
326,2010,1,14,13,0.00136979166667
327,2010,1,14,14,0.00183333333333
328,2010,1,14,15,0.032765625
329,2010,1,14,16,0.182927083333
330,2010,1,14,17,0.242135416667
331,2010,1,14,18,0.71953125
332,2010,1,14,19,0.863166666667
333,2010,1,14,20,0.860317708333
334,2010,1,14,21,0.958760416667
335,2010,1,14,22,0.937822916667
336,2010,1,14,23,0.963005208333
337,2010,1,15,0,0.996588541667
338,2010,1,15,1,0.97509375
339,2010,1,15,2,1.0
340,2010,1,15,3,1.0
341,2010,1,15,4,1.0
342,2010,1,15,5,1.0
343,2010,1,15,6,1.0
344,2010,1,15,7,1.0
345,2010,1,15,8,0.968786458333
346,2010,1,15,9,0.163817708333
347,2010,1,15,10,0.70878125
348,2010,1,15,11,0.876671875
349,2010,1,15,12,0.949067708333
350,2010,1,15,13,0.901734375
351,2010,1,15,14,0.807828125
352,2010,1,15,15,0.750208333333
353,2010,1,15,16,0.73803125
354,2010,1,15,17,0.64871875
355,2010,1,15,18,0.798109375
356,2010,1,15,19,0.920442708333
357,2010,1,15,20,0.908755208333
358,2010,1,15,21,0.935244791667
359,2010,1,15,22,0.85196875
360,2010,1,15,23,0.672895833333
361,2010,1,16,0,0.551796875
362,2010,1,16,1,0.352286458333
363,2010,1,16,2,0.0811770833333
364,2010,1,16,3,0.000416666666667
365,2010,1,16,4,0.0
366,2010,1,16,5,8.85416666667e-05
367,2010,1,16,6,0.000973958333333
368,2010,1,16,7,0.000213541666667
369,2010,1,16,8,0.0
370,2010,1,16,9,0.0
371,2010,1,16,10,0.0
372,2010,1,16,11,0.0
373,2010,1,16,12,0.0
374,2010,1,16,13,5.72916666667e-05
375,2010,1,16,14,0.000713541666667
376,2010,1,16,15,0.000166666666667
377,2010,1,16,16,0.0
378,2010,1,16,17,0.0
379,2010,1,16,18,0.0
380,2010,1,16,19,0.0
381,2010,1,16,20,0.0
382,2010,1,16,21,0.0
383,2010,1,16,22,0.000125
384,2010,1,16,23,0.0004375
385,2010,1,17,0,0.0
386,2010,1,17,1,0.0
387,2010,1,17,2,0.0
388,2010,1,17,3,0.0
389,2010,1,17,4,0.0
390,2010,1,17,5,0.0
391,2010,1,17,6,0.0
392,2010,1,17,7,0.0
393,2010,1,17,8,0.0
394,2010,1,17,9,0.0
395,2010,1,17,10,0.0
396,2010,1,17,11,0.0
397,2010,1,17,12,0.00221354166667
398,2010,1,17,13,0.003359375
399,2010,1,17,14,0.0066875
400,2010,1,17,15,0.0655052083333
401,2010,1,17,16,0.0583541666667
402,2010,1,17,17,0.0977083333333
403,2010,1,17,18,0.19575
404,2010,1,17,19,0.151640625
405,2010,1,17,20,0.0527291666667
406,2010,1,17,21,0.006453125
407,2010,1,17,22,0.0
408,2010,1,17,23,0.0
409,2010,1,18,0,0.0
410,2010,1,18,1,0.0
411,2010,1,18,2,0.0
412,2010,1,18,3,7.29166666667e-05
413,2010,1,18,4,0.000989583333333
414,2010,1,18,5,0.00113541666667
415,2010,1,18,6,0.0
416,2010,1,18,7,0.0
417,2010,1,18,8,0.0
418,2010,1,18,9,0.00223958333333
419,2010,1,18,10,5.20833333333e-05
420,2010,1,18,11,0.0
421,2010,1,18,12,0.001984375
422,2010,1,18,13,0.00409375
423,2010,1,18,14,0.00152604166667
424,2010,1,18,15,0.0
425,2010,1,18,16,0.0
426,2010,1,18,17,0.0
427,2010,1,18,18,0.038625
428,2010,1,18,19,0.065484375
429,2010,1,18,20,0.00606770833333
430,2010,1,18,21,0.112484375
431,2010,1,18,22,0.130296875
432,2010,1,18,23,0.0978385416667
433,2010,1,19,0,0.042109375
434,2010,1,19,1,0.00340104166667
435,2010,1,19,2,7.8125e-05
436,2010,1,19,3,0.00156770833333
437,2010,1,19,4,0.002546875
438,2010,1,19,5,0.00244270833333
439,2010,1,19,6,0.00146354166667
440,2010,1,19,7,0.000317708333333
441,2010,1,19,8,0.001578125
442,2010,1,19,9,0.000411458333333
443,2010,1,19,10,0.0
444,2010,1,19,11,0.000307291666667
445,2010,1,19,12,0.0541979166667
446,2010,1,19,13,0.07396875
447,2010,1,19,14,0.00438020833333
448,2010,1,19,15,0.01125
449,2010,1,19,16,0.259296875
450,2010,1,19,17,0.079171875
451,2010,1,19,18,0.111046875
452,2010,1,19,19,0.1365
453,2010,1,19,20,0.244755208333
454,2010,1,19,21,0.0554114583333
455,2010,1,19,22,0.000708333333333
456,2010,1,19,23,0.0
457,2010,1,20,0,0.0
458,2010,1,20,1,0.0
459,2010,1,20,2,0.0
460,2010,1,20,3,0.0
461,2010,1,20,4,0.00230729166667
462,2010,1,20,5,0.023640625
463,2010,1,20,6,0.0143020833333
464,2010,1,20,7,0.01559375
465,2010,1,20,8,0.021109375
466,2010,1,20,9,0.0428697916667
467,2010,1,20,10,0.2016875
468,2010,1,20,11,0.896932291667
469,2010,1,20,12,0.92928125
470,2010,1,20,13,0.975119791667
471,2010,1,20,14,0.983770833333
472,2010,1,20,15,0.855125
473,2010,1,20,16,0.726229166667
474,2010,1,20,17,0.605671875
475,2010,1,20,18,0.382520833333
476,2010,1,20,19,0.373895833333
477,2010,1,20,20,0.647265625
478,2010,1,20,21,0.296645833333
479,2010,1,20,22,0.07890625
480,2010,1,20,23,0.0191458333333
481,2010,1,21,0,0.001921875
482,2010,1,21,1,0.004578125
483,2010,1,21,2,0.00308333333333
484,2010,1,21,3,0.00226041666667
485,2010,1,21,4,0.00144791666667
486,2010,1,21,5,4.6875e-05
487,2010,1,21,6,0.0
488,2010,1,21,7,0.0
489,2010,1,21,8,0.0
490,2010,1,21,9,0.000151041666667
491,2010,1,21,10,0.0329114583333
492,2010,1,21,11,0.257552083333
493,2010,1,21,12,0.401864583333
494,2010,1,21,13,0.214734375
495,2010,1,21,14,0.279322916667
496,2010,1,21,15,0.281604166667
497,2010,1,21,16,0.320796875
498,2010,1,21,17,0.224958333333
499,2010,1,21,18,0.653744791667
500,2010,1,21,19,0.856526041667
501,2010,1,21,20,0.799354166667
502,2010,1,21,21,0.440046875
503,2010,1,21,22,0.454197916667
504,2010,1,21,23,0.733484375
505,2010,1,22,0,0.853427083333
506,2010,1,22,1,0.818541666667
507,2010,1,22,2,0.610671875
508,2010,1,22,3,0.943348958333
509,2010,1,22,4,0.997739583333
510,2010,1,22,5,1.0
511,2010,1,22,6,1.0
512,2010,1,22,7,1.0
513,2010,1,22,8,1.0
514,2010,1,22,9,0.839541666667
515,2010,1,22,10,0.856895833333
516,2010,1,22,11,1.0
517,2010,1,22,12,1.0
518,2010,1,22,13,1.0
519,2010,1,22,14,1.0
520,2010,1,22,15,1.0
521,2010,1,22,16,0.978416666667
522,2010,1,22,17,0.792041666667
523,2010,1,22,18,0.89121875
524,2010,1,22,19,0.391885416667
525,2010,1,22,20,0.0604635416667
526,2010,1,22,21,0.268697916667
527,2010,1,22,22,0.24821875
528,2010,1,22,23,0.201125
529,2010,1,23,0,0.103140625
530,2010,1,23,1,0.00773958333333
531,2010,1,23,2,0.0
532,2010,1,23,3,0.0
533,2010,1,23,4,0.0
534,2010,1,23,5,0.000489583333333
535,2010,1,23,6,0.0261979166667
536,2010,1,23,7,0.193973958333
537,2010,1,23,8,0.186270833333
538,2010,1,23,9,0.495369791667
539,2010,1,23,10,0.870010416667
540,2010,1,23,11,1.0
541,2010,1,23,12,1.0
542,2010,1,23,13,1.0
543,2010,1,23,14,1.0
544,2010,1,23,15,1.0
545,2010,1,23,16,1.0
546,2010,1,23,17,1.0
547,2010,1,23,18,1.0
548,2010,1,23,19,0.996739583333
549,2010,1,23,20,0.711447916667
550,2010,1,23,21,0.0276302083333
551,2010,1,23,22,0.465583333333
552,2010,1,23,23,0.407885416667
553,2010,1,24,0,0.802989583333
554,2010,1,24,1,0.98853125
555,2010,1,24,2,0.996015625
556,2010,1,24,3,0.99903125
557,2010,1,24,4,0.885572916667
558,2010,1,24,5,0.370203125
559,2010,1,24,6,0.47403125
560,2010,1,24,7,0.60728125
561,2010,1,24,8,0.849536458333
562,2010,1,24,9,0.929010416667
563,2010,1,24,10,0.890369791667
564,2010,1,24,11,0.986927083333
565,2010,1,24,12,0.999833333333
566,2010,1,24,13,0.99215625
567,2010,1,24,14,0.9989375
568,2010,1,24,15,0.999625
569,2010,1,24,16,0.961010416667
570,2010,1,24,17,0.922770833333
571,2010,1,24,18,0.953442708333
572,2010,1,24,19,0.972401041667
573,2010,1,24,20,0.909458333333
574,2010,1,24,21,0.0756197916667
575,2010,1,24,22,0.485260416667
576,2010,1,24,23,0.295177083333
577,2010,1,25,0,0.0415572916667
578,2010,1,25,1,0.00411458333333
579,2010,1,25,2,0.035875
580,2010,1,25,3,0.001078125
581,2010,1,25,4,0.0
582,2010,1,25,5,0.0
583,2010,1,25,6,0.00194270833333
584,2010,1,25,7,0.002328125
585,2010,1,25,8,0.000354166666667
586,2010,1,25,9,0.0
587,2010,1,25,10,0.00921875
588,2010,1,25,11,0.0123854166667
589,2010,1,25,12,0.00896354166667
590,2010,1,25,13,0.0271979166667
591,2010,1,25,14,0.0417760416667
592,2010,1,25,15,0.0501979166667
593,2010,1,25,16,0.0509479166667
594,2010,1,25,17,0.0460625
595,2010,1,25,18,0.0506979166667
596,2010,1,25,19,0.0233854166667
597,2010,1,25,20,0.001859375
598,2010,1,25,21,0.0
599,2010,1,25,22,0.0
600,2010,1,25,23,0.0
601,2010,1,26,0,0.0
602,2010,1,26,1,0.0
603,2010,1,26,2,0.0
604,2010,1,26,3,0.0
605,2010,1,26,4,0.0
606,2010,1,26,5,0.0
607,2010,1,26,6,0.0
608,2010,1,26,7,0.0
609,2010,1,26,8,0.0
610,2010,1,26,9,0.0
611,2010,1,26,10,0.0
612,2010,1,26,11,0.0
613,2010,1,26,12,0.0
614,2010,1,26,13,5.72916666667e-05
615,2010,1,26,14,0.002078125
616,2010,1,26,15,0.00530208333333
617,2010,1,26,16,0.00452083333333
618,2010,1,26,17,0.00934895833333
619,2010,1,26,18,0.0388125
620,2010,1,26,19,0.0747291666667
621,2010,1,26,20,0.0591822916667
622,2010,1,26,21,0.0943333333333
623,2010,1,26,22,0.115484375
624,2010,1,26,23,0.0800260416667
625,2010,1,27,0,0.09928125
626,2010,1,27,1,0.172567708333
627,2010,1,27,2,0.180010416667
628,2010,1,27,3,0.20646875
629,2010,1,27,4,0.186270833333
630,2010,1,27,5,0.251520833333
631,2010,1,27,6,0.255776041667
632,2010,1,27,7,0.182901041667
633,2010,1,27,8,0.183208333333
634,2010,1,27,9,0.169369791667
635,2010,1,27,10,0.0521770833333
636,2010,1,27,11,0.0759895833333
637,2010,1,27,12,0.0518645833333
638,2010,1,27,13,0.0536041666667
639,2010,1,27,14,0.086015625
640,2010,1,27,15,0.119817708333
641,2010,1,27,16,0.196505208333
642,2010,1,27,17,0.174713541667
643,2010,1,27,18,0.125583333333
644,2010,1,27,19,0.0671041666667
645,2010,1,27,20,0.511869791667
646,2010,1,27,21,0.813026041667
647,2010,1,27,22,0.619963541667
648,2010,1,27,23,0.325796875
649,2010,1,28,0,0.0258385416667
650,2010,1,28,1,0.290166666667
651,2010,1,28,2,0.279635416667
652,2010,1,28,3,0.728625
653,2010,1,28,4,0.418604166667
654,2010,1,28,5,0.407776041667
655,2010,1,28,6,0.198578125
656,2010,1,28,7,0.0179947916667
657,2010,1,28,8,0.00191145833333
658,2010,1,28,9,0.000291666666667
659,2010,1,28,10,0.0006875
660,2010,1,28,11,0.0
661,2010,1,28,12,0.002328125
662,2010,1,28,13,0.0452760416667
663,2010,1,28,14,0.190447916667
664,2010,1,28,15,0.780171875
665,2010,1,28,16,1.0
666,2010,1,28,17,1.0
667,2010,1,28,18,1.0
668,2010,1,28,19,1.0
669,2010,1,28,20,1.0
670,2010,1,28,21,1.0
671,2010,1,28,22,1.0
672,2010,1,28,23,1.0
673,2010,1,29,0,1.0
674,2010,1,29,1,1.0
675,2010,1,29,2,0.996020833333
676,2010,1,29,3,0.96225
677,2010,1,29,4,0.915385416667
678,2010,1,29,5,0.827671875
679,2010,1,29,6,0.644255208333
680,2010,1,29,7,0.425578125
681,2010,1,29,8,0.267536458333
682,2010,1,29,9,0.145338541667
683,2010,1,29,10,0.0746041666667
684,2010,1,29,11,0.0380729166667
685,2010,1,29,12,0.011171875
686,2010,1,29,13,0.00426041666667
687,2010,1,29,14,0.00657291666667
688,2010,1,29,15,0.003015625
689,2010,1,29,16,0.000479166666667
690,2010,1,29,17,0.0222291666667
691,2010,1,29,18,0.102760416667
692,2010,1,29,19,0.247390625
693,2010,1,29,20,0.221385416667
694,2010,1,29,21,0.21975
695,2010,1,29,22,0.21984375
696,2010,1,29,23,0.234515625
697,2010,1,30,0,0.127609375
698,2010,1,30,1,0.10746875
699,2010,1,30,2,0.0945364583333
700,2010,1,30,3,0.063140625
701,2010,1,30,4,0.04265625
702,2010,1,30,5,0.0325572916667
703,2010,1,30,6,0.00914583333333
704,2010,1,30,7,5.20833333333e-05
705,2010,1,30,8,0.0
706,2010,1,30,9,0.0
707,2010,1,30,10,0.0
708,2010,1,30,11,0.0
709,2010,1,30,12,0.0
710,2010,1,30,13,0.0
711,2010,1,30,14,0.0
712,2010,1,30,15,0.0
713,2010,1,30,16,0.0
714,2010,1,30,17,0.0
715,2010,1,30,18,0.0
716,2010,1,30,19,0.0
717,2010,1,30,20,0.00272395833333
718,2010,1,30,21,0.0633125
719,2010,1,30,22,0.447880208333
720,2010,1,30,23,0.74434375
721,2010,1,31,0,0.654890625
722,2010,1,31,1,0.261489583333
723,2010,1,31,2,0.042734375
724,2010,1,31,3,0.012078125
725,2010,1,31,4,0.032875
726,2010,1,31,5,0.163802083333
727,2010,1,31,6,0.216546875
728,2010,1,31,7,0.260609375
729,2010,1,31,8,0.415458333333
730,2010,1,31,9,0.238098958333
731,2010,1,31,10,0.283557291667
732,2010,1,31,11,0.276171875
733,2010,1,31,12,0.193151041667
734,2010,1,31,13,0.26821875
735,2010,1,31,14,0.268145833333
736,2010,1,31,15,0.1949375
737,2010,1,31,16,0.185578125
738,2010,1,31,17,0.180822916667
739,2010,1,31,18,0.193604166667
740,2010,1,31,19,0.388234375
741,2010,1,31,20,0.413734375
742,2010,1,31,21,0.296885416667
743,2010,1,31,22,0.324583333333
744,2010,1,31,23,0.341213541667
745,2010,2,1,0,0.29825
746,2010,2,1,1,0.396333333333
747,2010,2,1,2,0.411625
748,2010,2,1,3,0.455661458333
749,2010,2,1,4,0.403557291667
750,2010,2,1,5,0.346270833333
751,2010,2,1,6,0.27890625
752,2010,2,1,7,0.270098958333
753,2010,2,1,8,0.21909375
754,2010,2,1,9,0.08440625
755,2010,2,1,10,0.003984375
756,2010,2,1,11,0.001109375
757,2010,2,1,12,0.000104166666667
758,2010,2,1,13,0.0
759,2010,2,1,14,0.00177083333333
760,2010,2,1,15,0.0181145833333
761,2010,2,1,16,0.015984375
762,2010,2,1,17,0.000463541666667
763,2010,2,1,18,0.0
764,2010,2,1,19,0.0
765,2010,2,1,20,0.0
766,2010,2,1,21,0.0
767,2010,2,1,22,0.001046875
768,2010,2,1,23,0.000984375
769,2010,2,2,0,0.009421875
770,2010,2,2,1,0.0788489583333
771,2010,2,2,2,0.146619791667
772,2010,2,2,3,0.130291666667
773,2010,2,2,4,0.189484375
774,2010,2,2,5,0.351385416667
775,2010,2,2,6,0.278713541667
776,2010,2,2,7,0.410364583333
777,2010,2,2,8,0.678296875
778,2010,2,2,9,0.896953125
779,2010,2,2,10,0.660338541667
780,2010,2,2,11,0.453151041667
781,2010,2,2,12,0.371901041667
782,2010,2,2,13,0.414588541667
783,2010,2,2,14,0.52740625
784,2010,2,2,15,0.866932291667
785,2010,2,2,16,0.755453125
786,2010,2,2,17,0.59234375
787,2010,2,2,18,0.879541666667
788,2010,2,2,19,0.977651041667
789,2010,2,2,20,0.958057291667
790,2010,2,2,21,0.991494791667
791,2010,2,2,22,0.978203125
792,2010,2,2,23,0.98515625
793,2010,2,3,0,0.988286458333
794,2010,2,3,1,0.987526041667
795,2010,2,3,2,0.900458333333
796,2010,2,3,3,0.916307291667
797,2010,2,3,4,0.854552083333
798,2010,2,3,5,0.741619791667
799,2010,2,3,6,0.926708333333
800,2010,2,3,7,0.897927083333
801,2010,2,3,8,0.823546875
802,2010,2,3,9,0.671692708333
803,2010,2,3,10,0.651348958333
804,2010,2,3,11,0.697666666667
805,2010,2,3,12,0.552598958333
806,2010,2,3,13,0.096109375
807,2010,2,3,14,0.0
808,2010,2,3,15,5.20833333333e-05
809,2010,2,3,16,0.003921875
